,instance_name,max_vehicle_number,vehicle_capacity,cust_no,x,y,demand,ready_time,due_time,service_time,expired_time
0,RC204,25.0,1000.0,depart,40.0,50.0,0.0,0.0,960.0,0.0,1448.0
1,,,,C_1,25.0,85.0,20.0,0.0,911.0,10.0,1466.0
2,,,,C_2,22.0,75.0,30.0,0.0,919.0,10.0,2584.0
3,,,,C_3,22.0,85.0,10.0,0.0,910.0,10.0,3358.0
4,,,,C_4,20.0,80.0,40.0,644.0,764.0,10.0,936.0
5,,,,C_5,20.0,85.0,20.0,0.0,909.0,10.0,3893.0
6,,,,C_6,18.0,75.0,20.0,0.0,916.0,10.0,1923.0
7,,,,C_7,15.0,75.0,20.0,0.0,914.0,10.0,3120.0
8,,,,C_8,15.0,80.0,10.0,367.0,487.0,10.0,1602.0
9,,,,C_9,10.0,35.0,20.0,371.0,491.0,10.0,1479.0
10,,,,C_10,10.0,40.0,30.0,0.0,918.0,10.0,4126.0
11,,,,C_11,8.0,40.0,40.0,195.0,315.0,10.0,1457.0
12,,,,C_12,8.0,45.0,20.0,0.0,917.0,10.0,3250.0
13,,,,C_13,5.0,35.0,10.0,653.0,773.0,10.0,3127.0
14,,,,C_14,5.0,45.0,10.0,0.0,914.0,10.0,2285.0
15,,,,C_15,2.0,40.0,20.0,174.0,294.0,10.0,2273.0
16,,,,C_16,0.0,40.0,20.0,0.0,908.0,10.0,3228.0
17,,,,C_17,0.0,45.0,20.0,0.0,909.0,10.0,1799.0
18,,,,C_18,44.0,5.0,20.0,0.0,904.0,10.0,3477.0
19,,,,C_19,42.0,10.0,40.0,0.0,909.0,10.0,2844.0
20,,,,C_20,42.0,15.0,10.0,0.0,914.0,10.0,3410.0
21,,,,C_21,40.0,5.0,10.0,0.0,905.0,10.0,3395.0
22,,,,C_22,40.0,15.0,40.0,0.0,915.0,10.0,1016.0
23,,,,C_23,38.0,5.0,30.0,201.0,321.0,10.0,1690.0
24,,,,C_24,38.0,15.0,10.0,0.0,914.0,10.0,3327.0
25,,,,C_25,35.0,5.0,20.0,784.0,904.0,10.0,1376.0
26,,,,C_26,95.0,30.0,30.0,0.0,891.0,10.0,3191.0
27,,,,C_27,95.0,35.0,20.0,0.0,892.0,10.0,3951.0
28,,,,C_28,92.0,30.0,10.0,0.0,894.0,10.0,4033.0
29,,,,C_29,90.0,35.0,10.0,0.0,897.0,10.0,2307.0
30,,,,C_30,88.0,30.0,10.0,0.0,898.0,10.0,2108.0
31,,,,C_31,88.0,35.0,20.0,0.0,899.0,10.0,3809.0
32,,,,C_32,87.0,30.0,10.0,0.0,898.0,10.0,3847.0
33,,,,C_33,85.0,25.0,10.0,0.0,898.0,10.0,1866.0
34,,,,C_34,85.0,35.0,30.0,0.0,902.0,10.0,4075.0
35,,,,C_35,67.0,85.0,20.0,0.0,905.0,10.0,3126.0
36,,,,C_36,65.0,85.0,40.0,0.0,906.0,10.0,2551.0
37,,,,C_37,65.0,82.0,10.0,0.0,909.0,10.0,3844.0
38,,,,C_38,62.0,80.0,30.0,278.0,398.0,10.0,445.0
39,,,,C_39,60.0,80.0,10.0,0.0,913.0,10.0,3127.0
40,,,,C_40,60.0,85.0,30.0,0.0,909.0,10.0,2048.0
41,,,,C_41,58.0,75.0,20.0,0.0,919.0,10.0,3288.0
42,,,,C_42,55.0,80.0,10.0,0.0,916.0,10.0,3667.0
43,,,,C_43,55.0,85.0,20.0,0.0,911.0,10.0,3554.0
44,,,,C_44,55.0,82.0,10.0,217.0,337.0,10.0,2280.0
45,,,,C_45,20.0,82.0,10.0,0.0,912.0,10.0,929.0
46,,,,C_46,18.0,80.0,10.0,0.0,912.0,10.0,3659.0
47,,,,C_47,2.0,45.0,10.0,0.0,911.0,10.0,3257.0
48,,,,C_48,42.0,5.0,10.0,0.0,904.0,10.0,3535.0
