,instance_name,max_vehicle_number,vehicle_capacity,cust_no,x,y,demand,ready_time,due_time,service_time,expired_time
0,R108,25.0,200.0,depart,35.0,35.0,0.0,0.0,230.0,0.0,445.0
1,,,,C_1,41.0,49.0,10.0,0.0,204.0,10.0,629.0
2,,,,C_2,35.0,17.0,7.0,0.0,202.0,10.0,741.0
3,,,,C_3,55.0,45.0,13.0,0.0,197.0,10.0,206.0
4,,,,C_4,55.0,20.0,19.0,139.0,169.0,10.0,809.0
5,,,,C_5,15.0,30.0,26.0,0.0,199.0,10.0,318.0
6,,,,C_6,25.0,30.0,3.0,0.0,208.0,10.0,647.0
7,,,,C_7,20.0,50.0,5.0,0.0,198.0,10.0,709.0
8,,,,C_8,10.0,43.0,9.0,85.0,115.0,10.0,196.0
9,,,,C_9,55.0,60.0,16.0,87.0,117.0,10.0,582.0
10,,,,C_10,30.0,60.0,16.0,0.0,194.0,10.0,815.0
11,,,,C_11,20.0,65.0,12.0,57.0,87.0,10.0,480.0
12,,,,C_12,50.0,35.0,19.0,0.0,205.0,10.0,350.0
13,,,,C_13,30.0,25.0,23.0,149.0,179.0,10.0,629.0
14,,,,C_14,15.0,10.0,20.0,0.0,187.0,10.0,492.0
15,,,,C_15,30.0,5.0,8.0,51.0,81.0,10.0,612.0
16,,,,C_16,10.0,20.0,19.0,0.0,190.0,10.0,329.0
17,,,,C_17,5.0,30.0,2.0,0.0,189.0,10.0,329.0
18,,,,C_18,20.0,40.0,12.0,0.0,204.0,10.0,209.0
19,,,,C_19,15.0,60.0,17.0,0.0,187.0,10.0,316.0
20,,,,C_20,45.0,65.0,9.0,0.0,188.0,10.0,209.0
21,,,,C_21,45.0,20.0,11.0,0.0,201.0,10.0,569.0
22,,,,C_22,45.0,10.0,18.0,0.0,193.0,10.0,476.0
23,,,,C_23,55.0,5.0,29.0,58.0,88.0,10.0,315.0
24,,,,C_24,65.0,35.0,3.0,0.0,190.0,10.0,222.0
25,,,,C_25,65.0,20.0,6.0,156.0,186.0,10.0,633.0
26,,,,C_26,45.0,30.0,17.0,0.0,208.0,10.0,587.0
27,,,,C_27,35.0,40.0,16.0,0.0,215.0,10.0,701.0
28,,,,C_28,41.0,37.0,16.0,0.0,213.0,10.0,343.0
29,,,,C_29,64.0,42.0,9.0,0.0,190.0,10.0,489.0
30,,,,C_30,40.0,60.0,21.0,0.0,194.0,10.0,455.0
31,,,,C_31,31.0,52.0,27.0,0.0,202.0,10.0,694.0
32,,,,C_32,35.0,69.0,23.0,0.0,186.0,10.0,291.0
33,,,,C_33,53.0,52.0,11.0,0.0,195.0,10.0,379.0
34,,,,C_34,65.0,55.0,14.0,0.0,183.0,10.0,632.0
35,,,,C_35,63.0,65.0,8.0,0.0,178.0,10.0,444.0
36,,,,C_36,2.0,60.0,5.0,0.0,178.0,10.0,733.0
37,,,,C_37,20.0,20.0,8.0,0.0,198.0,10.0,254.0
38,,,,C_38,5.0,5.0,16.0,73.0,103.0,10.0,242.0
39,,,,C_39,60.0,12.0,31.0,0.0,186.0,10.0,351.0
40,,,,C_40,40.0,25.0,9.0,0.0,208.0,10.0,227.0
41,,,,C_41,42.0,7.0,5.0,0.0,191.0,10.0,255.0
42,,,,C_42,24.0,12.0,5.0,0.0,194.0,10.0,470.0
43,,,,C_43,23.0,3.0,7.0,0.0,185.0,10.0,721.0
44,,,,C_44,11.0,14.0,18.0,59.0,89.0,10.0,614.0
45,,,,C_45,6.0,38.0,16.0,0.0,190.0,10.0,414.0
46,,,,C_46,2.0,48.0,1.0,0.0,184.0,10.0,242.0
