,instance_name,max_vehicle_number,vehicle_capacity,cust_no,x,y,demand,ready_time,due_time,service_time,expired_time
0,R103,25.0,200.0,depart,35.0,35.0,0.0,0.0,230.0,0.0,451.0
1,,,,C_1,41.0,49.0,10.0,0.0,204.0,10.0,410.0
2,,,,C_2,35.0,17.0,7.0,0.0,202.0,10.0,424.0
3,,,,C_3,55.0,45.0,13.0,0.0,197.0,10.0,654.0
4,,,,C_4,55.0,20.0,19.0,149.0,159.0,10.0,467.0
5,,,,C_5,15.0,30.0,26.0,0.0,199.0,10.0,315.0
6,,,,C_6,25.0,30.0,3.0,99.0,109.0,10.0,176.0
7,,,,C_7,20.0,50.0,5.0,0.0,198.0,10.0,255.0
8,,,,C_8,10.0,43.0,9.0,95.0,105.0,10.0,123.0
9,,,,C_9,55.0,60.0,16.0,97.0,107.0,10.0,733.0
10,,,,C_10,30.0,60.0,16.0,124.0,134.0,10.0,639.0
11,,,,C_11,20.0,65.0,12.0,67.0,77.0,10.0,355.0
12,,,,C_12,50.0,35.0,19.0,0.0,205.0,10.0,233.0
13,,,,C_13,30.0,25.0,23.0,159.0,169.0,10.0,544.0
14,,,,C_14,15.0,10.0,20.0,0.0,187.0,10.0,725.0
15,,,,C_15,30.0,5.0,8.0,61.0,71.0,10.0,289.0
16,,,,C_16,10.0,20.0,19.0,0.0,190.0,10.0,456.0
17,,,,C_17,5.0,30.0,2.0,157.0,167.0,10.0,436.0
18,,,,C_18,20.0,40.0,12.0,0.0,204.0,10.0,478.0
19,,,,C_19,15.0,60.0,17.0,0.0,187.0,10.0,610.0
20,,,,C_20,45.0,65.0,9.0,0.0,188.0,10.0,475.0
21,,,,C_21,45.0,20.0,11.0,0.0,201.0,10.0,607.0
22,,,,C_22,45.0,10.0,18.0,97.0,107.0,10.0,633.0
23,,,,C_23,55.0,5.0,29.0,68.0,78.0,10.0,157.0
24,,,,C_24,65.0,35.0,3.0,0.0,190.0,10.0,537.0
25,,,,C_25,65.0,20.0,6.0,172.0,182.0,10.0,533.0
26,,,,C_26,45.0,30.0,17.0,0.0,208.0,10.0,257.0
27,,,,C_27,35.0,40.0,16.0,37.0,47.0,10.0,657.0
28,,,,C_28,41.0,37.0,16.0,0.0,213.0,10.0,451.0
29,,,,C_29,64.0,42.0,9.0,0.0,190.0,10.0,623.0
30,,,,C_30,40.0,60.0,21.0,71.0,81.0,10.0,663.0
31,,,,C_31,31.0,52.0,27.0,0.0,202.0,10.0,288.0
32,,,,C_32,35.0,69.0,23.0,0.0,186.0,10.0,715.0
33,,,,C_33,53.0,52.0,11.0,37.0,47.0,10.0,222.0
34,,,,C_34,65.0,55.0,14.0,0.0,183.0,10.0,653.0
35,,,,C_35,63.0,65.0,8.0,143.0,153.0,10.0,284.0
36,,,,C_36,2.0,60.0,5.0,41.0,51.0,10.0,342.0
37,,,,C_37,20.0,20.0,8.0,0.0,198.0,10.0,308.0
38,,,,C_38,5.0,5.0,16.0,83.0,93.0,10.0,436.0
39,,,,C_39,60.0,12.0,31.0,44.0,54.0,10.0,247.0
40,,,,C_40,40.0,25.0,9.0,85.0,95.0,10.0,562.0
41,,,,C_41,42.0,7.0,5.0,97.0,107.0,10.0,127.0
42,,,,C_42,24.0,12.0,5.0,31.0,41.0,10.0,329.0
43,,,,C_43,23.0,3.0,7.0,0.0,185.0,10.0,467.0
44,,,,C_44,11.0,14.0,18.0,69.0,79.0,10.0,671.0
45,,,,C_45,6.0,38.0,16.0,32.0,42.0,10.0,195.0
46,,,,C_46,2.0,48.0,1.0,0.0,184.0,10.0,790.0
47,,,,C_47,8.0,56.0,27.0,0.0,185.0,10.0,806.0
48,,,,C_48,13.0,52.0,36.0,0.0,192.0,10.0,285.0
49,,,,C_49,6.0,68.0,30.0,108.0,118.0,10.0,343.0
50,,,,C_50,47.0,47.0,13.0,0.0,203.0,10.0,817.0
51,,,,C_51,49.0,58.0,10.0,0.0,193.0,10.0,797.0
52,,,,C_52,27.0,43.0,9.0,0.0,208.0,10.0,597.0
53,,,,C_53,37.0,31.0,14.0,95.0,105.0,10.0,121.0
54,,,,C_54,57.0,29.0,18.0,0.0,197.0,10.0,762.0
55,,,,C_55,63.0,23.0,2.0,136.0,146.0,10.0,250.0
56,,,,C_56,53.0,12.0,6.0,130.0,140.0,10.0,766.0
57,,,,C_57,32.0,12.0,7.0,0.0,196.0,10.0,416.0
58,,,,C_58,36.0,26.0,18.0,200.0,210.0,10.0,251.0
59,,,,C_59,21.0,24.0,28.0,0.0,202.0,10.0,211.0
60,,,,C_60,17.0,34.0,3.0,0.0,201.0,10.0,202.0
61,,,,C_61,12.0,24.0,13.0,0.0,194.0,10.0,579.0
62,,,,C_62,24.0,58.0,19.0,58.0,68.0,10.0,375.0
63,,,,C_63,27.0,69.0,10.0,0.0,185.0,10.0,533.0
64,,,,C_64,15.0,77.0,9.0,73.0,83.0,10.0,453.0
65,,,,C_65,62.0,77.0,20.0,51.0,61.0,10.0,670.0
66,,,,C_66,49.0,73.0,25.0,127.0,137.0,10.0,141.0
67,,,,C_67,67.0,5.0,25.0,83.0,93.0,10.0,505.0
68,,,,C_68,56.0,39.0,36.0,142.0,152.0,10.0,306.0
69,,,,C_69,37.0,47.0,6.0,50.0,60.0,10.0,240.0
70,,,,C_70,37.0,56.0,5.0,182.0,192.0,10.0,715.0
71,,,,C_71,57.0,68.0,15.0,0.0,180.0,10.0,624.0
72,,,,C_72,47.0,16.0,25.0,0.0,197.0,10.0,819.0
73,,,,C_73,44.0,17.0,9.0,0.0,199.0,10.0,700.0
74,,,,C_74,46.0,13.0,8.0,149.0,159.0,10.0,204.0
75,,,,C_75,49.0,11.0,18.0,0.0,192.0,10.0,446.0
76,,,,C_76,49.0,42.0,13.0,73.0,83.0,10.0,639.0
77,,,,C_77,53.0,43.0,14.0,179.0,189.0,10.0,464.0
78,,,,C_78,61.0,52.0,3.0,96.0,106.0,10.0,325.0
79,,,,C_79,57.0,48.0,23.0,92.0,102.0,10.0,548.0
80,,,,C_80,56.0,37.0,6.0,182.0,192.0,10.0,689.0
81,,,,C_81,55.0,54.0,26.0,0.0,192.0,10.0,263.0
82,,,,C_82,15.0,47.0,16.0,0.0,196.0,10.0,400.0
83,,,,C_83,14.0,37.0,11.0,0.0,198.0,10.0,686.0
84,,,,C_84,11.0,31.0,7.0,101.0,111.0,10.0,227.0
85,,,,C_85,16.0,22.0,41.0,0.0,196.0,10.0,800.0
86,,,,C_86,4.0,18.0,35.0,0.0,184.0,10.0,670.0
87,,,,C_87,28.0,18.0,26.0,93.0,103.0,10.0,575.0
88,,,,C_88,26.0,52.0,9.0,74.0,84.0,10.0,462.0
89,,,,C_89,26.0,35.0,15.0,0.0,211.0,10.0,286.0
90,,,,C_90,31.0,67.0,3.0,0.0,187.0,10.0,730.0
91,,,,C_91,15.0,19.0,1.0,0.0,194.0,10.0,348.0
92,,,,C_92,22.0,22.0,2.0,18.0,28.0,10.0,67.0
93,,,,C_93,18.0,24.0,22.0,188.0,198.0,10.0,402.0
94,,,,C_94,26.0,27.0,27.0,0.0,207.0,10.0,709.0
95,,,,C_95,25.0,24.0,20.0,0.0,205.0,10.0,374.0
96,,,,C_96,22.0,27.0,11.0,0.0,204.0,10.0,711.0
97,,,,C_97,25.0,21.0,12.0,0.0,202.0,10.0,571.0
98,,,,C_98,19.0,21.0,10.0,0.0,198.0,10.0,361.0
99,,,,C_99,20.0,26.0,9.0,83.0,93.0,10.0,737.0
100,,,,C_100,18.0,18.0,17.0,185.0,195.0,10.0,412.0
