,instance_name,max_vehicle_number,vehicle_capacity,cust_no,x,y,demand,ready_time,due_time,service_time,expired_time
0,R111,25.0,200.0,depart,35.0,35.0,0.0,0.0,230.0,0.0,757.0
1,,,,C_1,41.0,49.0,10.0,15.0,204.0,10.0,217.0
2,,,,C_2,35.0,17.0,7.0,18.0,202.0,10.0,580.0
3,,,,C_3,55.0,45.0,13.0,54.0,187.0,10.0,769.0
4,,,,C_4,55.0,20.0,19.0,138.0,169.0,10.0,457.0
5,,,,C_5,15.0,30.0,26.0,20.0,199.0,10.0,448.0
6,,,,C_6,25.0,30.0,3.0,76.0,131.0,10.0,606.0
7,,,,C_7,20.0,50.0,5.0,21.0,170.0,10.0,454.0
8,,,,C_8,10.0,43.0,9.0,87.0,112.0,10.0,420.0
9,,,,C_9,55.0,60.0,16.0,88.0,115.0,10.0,131.0
10,,,,C_10,30.0,60.0,16.0,107.0,150.0,10.0,470.0
11,,,,C_11,20.0,65.0,12.0,57.0,86.0,10.0,206.0
12,,,,C_12,50.0,35.0,19.0,15.0,192.0,10.0,445.0
13,,,,C_13,30.0,25.0,23.0,147.0,180.0,10.0,584.0
14,,,,C_14,15.0,10.0,20.0,32.0,187.0,10.0,528.0
15,,,,C_15,30.0,5.0,8.0,50.0,81.0,10.0,437.0
16,,,,C_16,10.0,20.0,19.0,29.0,139.0,10.0,784.0
17,,,,C_17,5.0,30.0,2.0,124.0,189.0,10.0,227.0
18,,,,C_18,20.0,40.0,12.0,47.0,136.0,10.0,727.0
19,,,,C_19,15.0,60.0,17.0,32.0,146.0,10.0,727.0
20,,,,C_20,45.0,65.0,9.0,79.0,182.0,10.0,319.0
21,,,,C_21,45.0,20.0,11.0,18.0,195.0,10.0,374.0
22,,,,C_22,45.0,10.0,18.0,76.0,127.0,10.0,600.0
23,,,,C_23,55.0,5.0,29.0,58.0,87.0,10.0,294.0
24,,,,C_24,65.0,35.0,3.0,58.0,190.0,10.0,834.0
25,,,,C_25,65.0,20.0,6.0,153.0,186.0,10.0,459.0
26,,,,C_26,45.0,30.0,17.0,58.0,208.0,10.0,551.0
