,instance_name,max_vehicle_number,vehicle_capacity,cust_no,x,y,demand,ready_time,due_time,service_time,expired_time
0,R210,25.0,1000.0,depart,35.0,35.0,0.0,0.0,1000.0,0.0,3217.0
1,,,,C_1,41.0,49.0,10.0,190.0,974.0,10.0,2166.0
2,,,,C_2,35.0,17.0,7.0,18.0,792.0,10.0,2378.0
3,,,,C_3,55.0,45.0,13.0,289.0,822.0,10.0,2849.0
4,,,,C_4,55.0,20.0,19.0,679.0,800.0,10.0,2512.0
5,,,,C_5,15.0,30.0,26.0,20.0,906.0,10.0,2995.0
6,,,,C_6,25.0,30.0,3.0,355.0,574.0,10.0,2411.0
7,,,,C_7,20.0,50.0,5.0,72.0,669.0,10.0,3362.0
8,,,,C_8,10.0,43.0,9.0,393.0,492.0,10.0,1663.0
9,,,,C_9,55.0,60.0,16.0,394.0,503.0,10.0,3453.0
10,,,,C_10,30.0,60.0,16.0,517.0,692.0,10.0,930.0
11,,,,C_11,20.0,65.0,12.0,206.0,325.0,10.0,1303.0
12,,,,C_12,50.0,35.0,19.0,15.0,725.0,10.0,1567.0
13,,,,C_13,30.0,25.0,23.0,694.0,823.0,10.0,1187.0
14,,,,C_14,15.0,10.0,20.0,32.0,694.0,10.0,1058.0
15,,,,C_15,30.0,5.0,8.0,176.0,299.0,10.0,2654.0
16,,,,C_16,10.0,20.0,19.0,102.0,543.0,10.0,719.0
17,,,,C_17,5.0,30.0,2.0,673.0,930.0,10.0,1824.0
18,,,,C_18,20.0,40.0,12.0,229.0,582.0,10.0,3609.0
19,,,,C_19,15.0,60.0,17.0,95.0,552.0,10.0,3331.0
20,,,,C_20,45.0,65.0,9.0,418.0,829.0,10.0,1222.0
21,,,,C_21,45.0,20.0,11.0,18.0,727.0,10.0,2909.0
22,,,,C_22,45.0,10.0,18.0,349.0,554.0,10.0,2530.0
23,,,,C_23,55.0,5.0,29.0,206.0,325.0,10.0,1790.0
24,,,,C_24,65.0,35.0,3.0,435.0,960.0,10.0,1941.0
25,,,,C_25,65.0,20.0,6.0,826.0,956.0,10.0,1188.0
26,,,,C_26,45.0,30.0,17.0,328.0,927.0,10.0,3607.0
27,,,,C_27,35.0,40.0,16.0,44.0,315.0,10.0,1733.0
28,,,,C_28,41.0,37.0,16.0,6.0,526.0,10.0,1072.0
29,,,,C_29,64.0,42.0,9.0,29.0,513.0,10.0,2330.0
30,,,,C_30,40.0,60.0,21.0,199.0,414.0,10.0,2677.0
31,,,,C_31,31.0,52.0,27.0,17.0,744.0,10.0,3116.0
32,,,,C_32,35.0,69.0,23.0,482.0,955.0,10.0,3583.0
33,,,,C_33,53.0,52.0,11.0,24.0,299.0,10.0,3297.0
34,,,,C_34,65.0,55.0,14.0,265.0,878.0,10.0,3646.0
35,,,,C_35,63.0,65.0,8.0,626.0,873.0,10.0,1503.0
36,,,,C_36,2.0,60.0,5.0,41.0,328.0,10.0,1974.0
37,,,,C_37,20.0,20.0,8.0,339.0,960.0,10.0,3550.0
38,,,,C_38,5.0,5.0,16.0,298.0,409.0,10.0,2440.0
39,,,,C_39,60.0,12.0,31.0,33.0,344.0,10.0,1098.0
40,,,,C_40,40.0,25.0,9.0,300.0,497.0,10.0,2737.0
41,,,,C_41,42.0,7.0,5.0,336.0,571.0,10.0,1026.0
42,,,,C_42,24.0,12.0,5.0,25.0,292.0,10.0,547.0
43,,,,C_43,23.0,3.0,7.0,458.0,867.0,10.0,1776.0
44,,,,C_44,11.0,14.0,18.0,230.0,343.0,10.0,1830.0
45,,,,C_45,6.0,38.0,16.0,29.0,309.0,10.0,879.0
46,,,,C_46,2.0,48.0,1.0,338.0,805.0,10.0,3191.0
47,,,,C_47,8.0,56.0,27.0,34.0,602.0,10.0,1362.0
48,,,,C_48,13.0,52.0,36.0,200.0,962.0,10.0,1240.0
49,,,,C_49,6.0,68.0,30.0,441.0,600.0,10.0,717.0
50,,,,C_50,47.0,47.0,13.0,272.0,917.0,10.0,3306.0
51,,,,C_51,49.0,58.0,10.0,176.0,625.0,10.0,3238.0
52,,,,C_52,27.0,43.0,9.0,11.0,748.0,10.0,1589.0
53,,,,C_53,37.0,31.0,14.0,403.0,500.0,10.0,1486.0
54,,,,C_54,57.0,29.0,18.0,475.0,900.0,10.0,2118.0
55,,,,C_55,63.0,23.0,2.0,620.0,739.0,10.0,1458.0
56,,,,C_56,53.0,12.0,6.0,525.0,752.0,10.0,3222.0
57,,,,C_57,32.0,12.0,7.0,246.0,705.0,10.0,2354.0
58,,,,C_58,36.0,26.0,18.0,854.0,980.0,10.0,3497.0
59,,,,C_59,21.0,24.0,28.0,17.0,972.0,10.0,2846.0
60,,,,C_60,17.0,34.0,3.0,449.0,971.0,10.0,2725.0
61,,,,C_61,12.0,24.0,13.0,126.0,541.0,10.0,1328.0
62,,,,C_62,24.0,58.0,19.0,168.0,297.0,10.0,3110.0
63,,,,C_63,27.0,69.0,10.0,34.0,588.0,10.0,2510.0
64,,,,C_64,15.0,77.0,9.0,154.0,393.0,10.0,3215.0
65,,,,C_65,62.0,77.0,20.0,49.0,308.0,10.0,1625.0
66,,,,C_66,49.0,73.0,25.0,532.0,753.0,10.0,1159.0
67,,,,C_67,67.0,5.0,25.0,291.0,404.0,10.0,1503.0
68,,,,C_68,56.0,39.0,36.0,577.0,812.0,10.0,1832.0
69,,,,C_69,37.0,47.0,6.0,165.0,290.0,10.0,540.0
70,,,,C_70,37.0,56.0,5.0,668.0,968.0,10.0,2672.0
71,,,,C_71,57.0,68.0,15.0,98.0,537.0,10.0,3448.0
72,,,,C_72,47.0,16.0,25.0,22.0,915.0,10.0,3875.0
73,,,,C_73,44.0,17.0,9.0,143.0,564.0,10.0,967.0
74,,,,C_74,46.0,13.0,8.0,681.0,802.0,10.0,1382.0
75,,,,C_75,49.0,11.0,18.0,27.0,711.0,10.0,1658.0
76,,,,C_76,49.0,42.0,13.0,281.0,382.0,10.0,2780.0
77,,,,C_77,53.0,43.0,14.0,821.0,948.0,10.0,1113.0
78,,,,C_78,61.0,52.0,3.0,324.0,559.0,10.0,1511.0
79,,,,C_79,57.0,48.0,23.0,377.0,476.0,10.0,1757.0
80,,,,C_80,56.0,37.0,6.0,719.0,968.0,10.0,1491.0
81,,,,C_81,55.0,54.0,26.0,268.0,599.0,10.0,3308.0
